,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
103,mysoline,glutethimide,primidone,False,False,,-1
104,gelta,glutethimide,False,False,False,,-1
105,gex,glutethimide,False,False,False,,-1
106,gexin,glutethimide,False,False,False,,-1
107,glu,glutethimide,glutamic_acid,False,False,,-1
108,glute,glutethimide,False,False,False,,-1
109,gluteet,glutethimide,False,False,False,,-1
110,gluteo,glutethimide,False,False,True, drug,8
111,gluteum,glutethimide,False,False,False,,-1
112,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
113,glythiofate,glutethimide,False,False,False,,-1
114,methyprylon,glutethimide,methyprylon,False,False,,-1
115,pyrolate,glutethimide,False,False,False,,-1
116,pyrithyldione,glutethimide,False,False,True,,2
117,paraldehyde,glutethimide,paraldehyde,False,False,,-1
118,chlordiazepoxide,glutethimide,chlordiazepoxide,False,False,,-1
119,oxazepam,glutethimide,oxazepam,False,False,,-1
120,diazepam,glutethimide,diazepam,False,False,,-1
121,lorazepam,glutethimide,lorazepam,False,False,,-1
122,alprazolam,glutethimide,alprazolam,False,False,,-1
123,zolpidem,glutethimide,zolpidem,False,False,,-1
124,gex,glutethimide,False,False,False,,-1
125,lexxor,glutethimide,False,False,False,,-1
126,myriad,glutethimide,False,False,False,,-1
127,aurora,glutethimide,False,False,False,,-1
128,butisol,glutethimide,False,False,False,,-1
129,diemil,glutethimide,False,False,False,,-1
130,glucohexal,glutethimide,False,False,False,,-1
131,glutamate,glutethimide,glutamic_acid,False,False,,-1
132,glycate,glutethimide,glycopyrronium,False,False,,-1
133,gabapentin,glutethimide,gabapentin,False,False,,-1
134,levetiracetam,glutethimide,levetiracetam,False,False,,-1
135,oxcarbazepine,glutethimide,oxcarbazepine,False,False,,-1
136,pregabalin,glutethimide,pregabalin,False,False,,-1
137,tiagabine,glutethimide,tiagabine,False,False,,-1
138,topiramate,glutethimide,topiramate,False,False,,-1
139,zonisamide,glutethimide,zonisamide,False,False,,-1
140,tiracizine,glutethimide,False,False,False,,-1
141,sleep-eze,glutethimide,False,False,False,,-1
142,hydroxyzine,glutethimide,hydroxyzine,False,False,,-1
143,chloral_hydrate,glutethimide,chloral_hydrate,False,False,,-1
144,trichloroethylene,glutethimide,trichloroethylene,False,False,,-1
145,temazepam,glutethimide,temazepam,False,False,,-1
146,lorazepam,glutethimide,lorazepam,False,False,,-1
147,glyburide,glutethimide,glyburide,False,False,,-1
148,glucotrol,glutethimide,glipizide,False,False,,-1
149,glustin,glutethimide,False,False,False,,-1
150,tolazamide,glutethimide,False,False,False,,-1
151,tolbutamide,glutethimide,tolbutamide,False,False,,-1
152,eldepryl,glutethimide,selegiline,False,False,,-1
153,zelapar,glutethimide,selegiline,False,False,,-1
154,selegiline,glutethimide,selegiline,False,False,,-1
155,hypnotic,glutethimide,False,False,False,,-1
156,narcotic,glutethimide,False,False,False,,-1
157,glucethimide,glutethimide,False,False,False,,-1
158,narcotamide,glutethimide,False,False,False,,-1
159,eutonyl,glutethimide,False,False,False,,-1
160,mylonden,glutethimide,False,False,False,,-1
161,prolixin,glutethimide,fluphenazine,False,False,,-1
162,thorazine,glutethimide,chlorpromazine,False,False,,-1
163,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
164,mysolast,glutethimide,False,False,False,,-1
165,eldopal,glutethimide,False,False,False,,-1
166,orap,glutethimide,pimozide,False,False,,-1
167,restandol,glutethimide,False,False,False,,-1
168,gluethimide,glutethimide,False,False,True,,2
169,gesond,glutethimide,False,False,False,,-1
170,gerenorm,glutethimide,False,False,False,,-1
171,glute,glutethimide,False,False,False,,-1
172,orap,glutethimide,pimozide,False,False,,-1
173,pledoxin,glutethimide,False,False,False,,-1
174,pms-glutethimide,glutethimide,False,False,True,,1
175,sedarid,glutethimide,False,False,False,,-1
176,sedaride,glutethimide,False,False,False,,-1
177,sleepytime,glutethimide,False,False,False,,-1
178,myotonachol,glutethimide,False,False,False,,-1
179,quaalude,glutethimide,methaqualone,False,False,,-1
180,sanorex,glutethimide,False,False,False,,-1
181,talwin,glutethimide,pentazocine,False,False,,-1
182,tranq,glutethimide,False,False,False,,-1
183,valmid,glutethimide,False,False,True,,10
184,zyban,glutethimide,bupropion,False,False,,-1
185,tetrathiomide,glutethimide,False,False,False,,-1
186,elestat,glutethimide,False,False,False,,-1
187,myotonachol,glutethimide,False,False,False,,-1
188,orap,glutethimide,pimozide,False,False,,-1
189,saligenin,glutethimide,False,False,False,,-1
190,teigrol,glutethimide,False,False,False,,-1
191,zarontin,glutethimide,ethosuximide,False,False,,-1
192,thalidomide,glutethimide,thalidomide,False,False,,-1
193,glutethimide,glutethimide,glutethimide,True,True,,1
194,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
195,myadrol,glutethimide,False,False,False,,-1
196,endocod,glutethimide,False,False,False,,-1
197,giltuss,glutethimide,False,False,False,,-1
198,karoid,glutethimide,False,False,False,,-1
199,leudex,glutethimide,False,False,False,,-1
200,methimide,glutethimide,False,False,False,,-1
201,norpramin,glutethimide,desipramine,False,False,,-1
202,phendimetrazine,glutethimide,phendimetrazine,False,False,,-1
203,phenmetrazine,glutethimide,phenmetrazine,False,False,,-1
204,phrenilin,glutethimide,False,False,False,,-1
205,picrozoline,glutethimide,False,False,False,,-1
206,scopoderm,glutethimide,scopolamine,False,False,,-1
207,sudefed,glutethimide,False,False,False,,-1
208,lemmonyl,glutethimide,False,False,False,,-1
209,mysolin,glutethimide,False,False,False,,-1
210,peridox,glutethimide,False,False,False,,-1
211,piperidione,glutethimide,False,False,False,,-1
212,pipradrol,glutethimide,pipradrol,False,False,,-1
213,seditol,glutethimide,False,False,False,,-1
214,methyprylon,glutethimide,methyprylon,False,False,,-1
215,nipradilol,glutethimide,False,False,False,,-1
216,orphenadrine,glutethimide,orphenadrine,False,False,,-1
217,pemoline,glutethimide,pemoline,False,False,,-1
218,phenacetin,glutethimide,phenacetin,False,False,,-1
219,propiram,glutethimide,False,False,False,,-1
220,pyrazinamide,glutethimide,pyrazinamide,False,False,,-1
221,leuderma,glutethimide,False,False,False,,-1
222,mygdalon,glutethimide,False,False,False,,-1
223,replenyl,glutethimide,False,False,False,,-1
224,soma,glutethimide,carisoprodol,False,False,,-1
225,zarontin,glutethimide,ethosuximide,False,False,,-1
226,gesic,glutethimide,False,False,False,,-1
227,myolax,glutethimide,False,False,False,,-1
228,leudrin,glutethimide,False,False,False,,-1
229,methitural,glutethimide,False,False,False,,-1
230,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
231,trional,glutethimide,False,False,False,,-1
232,lenoren,glutethimide,False,False,False,,-1
233,noritate,glutethimide,metronidazole,False,False,,-1
234,orap,glutethimide,pimozide,False,False,,-1
235,paregoric,glutethimide,morphine,False,False,,-1
236,pentazocine,glutethimide,pentazocine,False,False,,-1
237,phenobarbital,glutethimide,phenobarbital,False,False,,-1
238,phenyltoloxamine,glutethimide,False,False,False,,-1
239,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
240,myleptyn,glutethimide,False,False,False,,-1
241,mydrial,glutethimide,False,False,False,,-1
242,myel_drug,glutethimide,False,False,False,,-1
243,normodyne,glutethimide,False,False,False,,-1
244,tranxene,glutethimide,clorazepate,False,False,,-1
245,para-chlorophenyl-ethyl-amine,glutethimide,False,False,False,,-1
246,l_glasgow,glutethimide,False,False,False,,-1
247,myolastan,glutethimide,False,False,False,,-1
248,stilnox,glutethimide,zolpidem,False,False,,-1
249,somnolence,glutethimide,False,False,False,,-1
250,somniferum,glutethimide,False,False,False,,-1
251,soporific,glutethimide,False,False,False,,-1
252,dormice,glutethimide,False,False,False,,-1
253,prosom,glutethimide,estazolam,False,False,,-1
254,bendrin,glutethimide,False,False,False,,-1
255,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
256,myoclonus,glutethimide,False,False,False,,-1
257,myoclonus_diazepam,glutethimide,False,False,False,,-1
258,myoclonus_clonazepam,glutethimide,False,False,False,,-1
259,glutethimide_withdrawal,glutethimide,False,True,True,,1
260,myolastan,glutethimide,False,False,False,,-1
261,stavzor,glutethimide,valproic_acid,False,False,,-1
262,adinazolam,glutethimide,adinazolam,False,False,,-1
263,benzodiazepine,glutethimide,benzodiazepine,False,False,,-1
264,gultethimide,glutethimide,False,False,False,,-1
265,qualudes,glutethimide,methaqualone,False,False,,-1
266,pyridine,glutethimide,False,False,False,,-1
267,acetophenone,glutethimide,acetophenone,False,False,,-1
268,propiophenone,glutethimide,False,False,False,,-1
269,buprenorphine,glutethimide,buprenorphine,False,False,,-1
270,cyclorphan,glutethimide,False,False,False,,-1
271,ketamine,glutethimide,ketamine,False,False,,-1
272,phencyclidine,glutethimide,phencyclidine,False,False,,-1
273,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
274,mydayis,glutethimide,amphetamine,False,False,,-1
275,eldopaque,glutethimide,False,False,False,,-1
276,orap,glutethimide,pimozide,False,False,,-1
277,"tid),_",glutethimide,False,False,False,,-1
278,amide,glutethimide,False,False,False,,-1
279,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
280,placidyl,glutethimide,ethchlorvynol,False,False,,-1
281,gen_chlor,glutethimide,False,False,False,,-1
282,noctamide,glutethimide,False,False,False,,-1
283,sanorex,glutethimide,False,False,False,,-1
284,reginald,glutethimide,False,False,False,,-1
285,rochford,glutethimide,False,False,False,,-1
286,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
287,glycol,glutethimide,False,False,False,,-1
288,hexethal,glutethimide,False,False,False,,-1
289,methyprylon,glutethimide,methyprylon,False,False,,-1
290,oxydimorphine,glutethimide,False,False,False,,-1
291,pyrithyldione,glutethimide,False,False,True,,2
292,methyprylon,glutethimide,methyprylon,False,False,,-1
293,nipecotic_acid,glutethimide,False,False,False,,-1
294,pyrithyldione,glutethimide,False,False,True,,2
295,tranquillizer,glutethimide,False,False,False,,-1
296,methyltestosterone,glutethimide,methyltestosterone,False,False,,-1
297,norethindrone,glutethimide,norethisterone,False,False,,-1
298,ethinylestradiol,glutethimide,ethinyl_estradiol,False,False,,-1
299,norgestrel,glutethimide,levonorgestrel,False,False,,-1
300,desogestrel,glutethimide,desogestrel,False,False,,-1
301,levonorgestrel,glutethimide,levonorgestrel,False,False,,-1
302,norgestimate,glutethimide,norgestimate,False,False,,-1
303,methyldopate,glutethimide,False,False,False,,-1
304,thiopental,glutethimide,thiopental,False,False,,-1
305,thiopropionate,glutethimide,False,False,False,,-1
306,tiotepa,glutethimide,False,False,False,,-1
307,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
308,glyconate,glutethimide,glycopyrronium,False,False,,-1
309,amide,glutethimide,False,False,False,,-1
310,anilide,glutethimide,False,False,False,,-1
311,cinnamamide,glutethimide,False,False,False,,-1
312,diethylstilbestrol,glutethimide,diethylstilbestrol,False,False,,-1
313,dioxolidine,glutethimide,False,False,False,,-1
314,erythrityl_tetranitrate,glutethimide,False,False,False,,-1
315,fenoprofen,glutethimide,fenoprofen,False,False,,-1
316,flufenamic_acid,glutethimide,False,False,False,,-1
317,ibuprofen,glutethimide,ibuprofen,False,False,,-1
318,indomethacin,glutethimide,indomethacin,False,False,,-1
319,ketoprofen,glutethimide,ketoprofen,False,False,,-1
320,meclofenamate,glutethimide,False,False,False,,-1
321,mefenamic_acid,glutethimide,mefenamic_acid,False,False,,-1
322,methyldopa,glutethimide,methyldopa,False,False,,-1
323,naphazoline,glutethimide,naphazoline,False,False,,-1
324,naproxen,glutethimide,naproxen,False,False,,-1
325,oxyphenbutazone,glutethimide,oxyphenbutazone,False,False,,-1
326,phenacetin,glutethimide,phenacetin,False,False,,-1
327,phenindione,glutethimide,False,False,False,,-1
328,phenobarbital,glutethimide,phenobarbital,False,False,,-1
329,phenylbutazone,glutethimide,phenylbutazone,False,False,,-1
330,piroxicam,glutethimide,piroxicam,False,False,,-1
331,sulindac,glutethimide,sulindac,False,False,,-1
332,tolbutamide,glutethimide,tolbutamide,False,False,,-1
333,acetophenetidin,glutethimide,False,False,False,,-1
334,chlorothiazide,glutethimide,chlorothiazide,False,False,,-1
335,phenytoin,glutethimide,phenytoin,False,False,,-1
336,gultenex,glutethimide,False,False,False,,-1
337,epitol,glutethimide,carbamazepine,False,False,,-1
338,myprolol,glutethimide,False,False,False,,-1
339,orap,glutethimide,pimozide,False,False,,-1
340,proleukin,glutethimide,False,False,False,,-1
341,zarontin,glutethimide,ethosuximide,False,False,,-1
342,mysoline,glutethimide,primidone,False,False,,-1
343,paraldehyde,glutethimide,paraldehyde,False,False,,-1
344,phenobarbital,glutethimide,phenobarbital,False,False,,-1
345,secobarbital,glutethimide,secobarbital,False,False,,-1
346,thiopental,glutethimide,thiopental,False,False,,-1
347,gult_inhibit,glutethimide,False,False,False,,-1
348,p-ethyl-phenethyl-glutarimide,glutethimide,False,False,True, pill,7
349,glutethimide_hydrochloride,glutethimide,False,True,True,,1
350,gelson,glutethimide,False,False,False,,-1
351,geltamine,glutethimide,False,False,False,,-1
352,gluethimide,glutethimide,False,False,True,,2
353,methyprylon,glutethimide,methyprylon,False,False,,-1
354,nipalpur,glutethimide,False,False,False,,-1
355,pyrinoline,glutethimide,False,False,False,,-1
356,mylpropanolamine,glutethimide,False,False,False,,-1
357,pyrindone,glutethimide,False,False,False,,-1
358,quinethazone,glutethimide,False,False,False,,-1
359,sulfathiazole,glutethimide,sulfathiazole,False,False,,-1
360,sulfadiazine,glutethimide,sulfadiazine,False,False,,-1
361,sulfadimethoxine,glutethimide,sulfadimethoxine,False,False,,-1
362,sulfadoxine,glutethimide,sulfadoxine,False,False,,-1
363,medicon,glutethimide,False,False,False,,-1
364,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
365,mellaril,glutethimide,thioridazine,False,False,,-1
366,thorazine,glutethimide,chlorpromazine,False,False,,-1
367,haloperidol,glutethimide,haloperidol,False,False,,-1
368,trilafon,glutethimide,perphenazine,False,False,,-1
369,prolixin,glutethimide,fluphenazine,False,False,,-1
370,methochloride,glutethimide,False,False,False,,-1
371,paraldehyde,glutethimide,paraldehyde,False,False,,-1
372,phenyltoloxamine,glutethimide,False,False,False,,-1
373,phendimetrazine,glutethimide,phendimetrazine,False,False,,-1
374,phenylthiocarbamide,glutethimide,False,False,False,,-1
375,thiethylperazine,glutethimide,thiethylperazine,False,False,,-1
376,tranylcypromine,glutethimide,tranylcypromine,False,False,,-1
377,amide,glutethimide,False,False,False,,-1
378,gpite,glutethimide,False,False,False,,-1
379,gee-tet,glutethimide,False,False,False,,-1
380,g-_my,glutethimide,False,False,False,,-1
381,amide,glutethimide,False,False,False,,-1
382,amine,glutethimide,False,False,False,,-1
383,glutethimide_hydrochloride,glutethimide,False,True,True,,1
384,gluteth,glutethimide,False,False,True,,8
385,leuroglutethimide,glutethimide,False,False,False,,-1
386,rigidimide,glutethimide,False,False,False,,-1
387,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
388,mylprodol,glutethimide,False,False,False,,-1
389,ethocaine,glutethimide,False,False,False,,-1
390,glutamate,glutethimide,glutamic_acid,False,False,,-1
391,lidocaine,glutethimide,lidocaine,False,False,,-1
392,procaine,glutethimide,procaine,False,False,,-1
393,tetracaine,glutethimide,tetracaine,False,False,,-1
394,methyl-dioxymethamphetamine,glutethimide,False,False,False,,-1
395,quaalude,glutethimide,methaqualone,False,False,,-1
396,rummies,glutethimide,False,False,False,,-1
397,ludes,glutethimide,methaqualone,False,False,,-1
398,sopors,glutethimide,methaqualone,False,False,,-1
399,dormisol,glutethimide,False,False,False,,-1
400,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
401,glutethimide,glutethimide,glutethimide,True,True,,1
402,"cp_55,940",glutethimide,False,False,False,,-1
403,n-ethyl-5-methyl-2-oxazolidinone,glutethimide,False,False,False,,-1
404,dextromoramide,glutethimide,dextromoramide,False,False,,-1
405,eudrol,glutethimide,False,False,False,,-1
406,euthymol,glutethimide,levothyroxine,False,False,,-1
407,glutopar,glutethimide,False,False,False,,-1
408,parbatrol,glutethimide,False,False,False,,-1
409,thiopropazate,glutethimide,False,False,False,,-1
410,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
411,fluoxetine,glutethimide,fluoxetine,False,False,,-1
412,paroxetine,glutethimide,paroxetine,False,False,,-1
413,sertraline,glutethimide,sertraline,False,False,,-1
414,tricyclic_antidepressants,glutethimide,False,False,False,,-1
415,tetracyclic_antidepressants,glutethimide,False,False,False,,-1
416,mao_inhibitors,glutethimide,False,False,False,,-1
417,geld,glutethimide,False,False,False,,-1
418,lariago,glutethimide,False,False,False,,-1
419,levo-dopa,glutethimide,False,False,False,,-1
420,methocarbamol,glutethimide,methocarbamol,False,False,,-1
421,orap,glutethimide,pimozide,False,False,,-1
422,paraldehyde,glutethimide,paraldehyde,False,False,,-1
423,phenytoin,glutethimide,phenytoin,False,False,,-1
424,glybuterol,glutethimide,False,False,False,,-1
425,lortab,glutethimide,hydrocodone,False,False,,-1
426,norco,glutethimide,hydrocodone,False,False,,-1
427,percocet,glutethimide,oxycodone,False,False,,-1
428,vicodin,glutethimide,hydrocodone,False,False,,-1
429,amidate,glutethimide,etomidate,False,False,,-1
430,eldepryl,glutethimide,selegiline,False,False,,-1
431,selegiline,glutethimide,selegiline,False,False,,-1
432,zoloft,glutethimide,sertraline,False,False,,-1
433,paxil,glutethimide,paroxetine,False,False,,-1
434,prozac,glutethimide,fluoxetine,False,False,,-1
435,lexapro,glutethimide,escitalopram,False,False,,-1
436,luvox,glutethimide,fluvoxamine,False,False,,-1
437,eptazocine,glutethimide,False,False,False,,-1
438,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
439,etnyldiamide,glutethimide,False,False,False,,-1
440,flutoprazepam,glutethimide,False,False,False,,-1
441,ketazolam,glutethimide,False,False,False,,-1
442,loprazolam,glutethimide,loprazolam,False,False,,-1
443,lorazepam,glutethimide,lorazepam,False,False,,-1
444,meprobamate,glutethimide,meprobamate,False,False,,-1
445,mephobarbital,glutethimide,False,False,False,,-1
446,mephentermine,glutethimide,mephentermine,False,False,,-1
447,mephobarbitone,glutethimide,False,False,False,,-1
448,mephozine,glutethimide,False,False,False,,-1
449,methohexital,glutethimide,methohexital,False,False,,-1
450,metharbital,glutethimide,False,False,False,,-1
451,methohexitone,glutethimide,False,False,False,,-1
452,methyprylon,glutethimide,methyprylon,False,False,,-1
453,paraldehyde,glutethimide,paraldehyde,False,False,,-1
454,methyprylon,glutethimide,methyprylon,False,False,,-1
455,norpramin,glutethimide,desipramine,False,False,,-1
456,phendimetrazine,glutethimide,phendimetrazine,False,False,,-1
457,phenobarbital,glutethimide,phenobarbital,False,False,,-1
458,secobarbital,glutethimide,secobarbital,False,False,,-1
459,thiopental,glutethimide,thiopental,False,False,,-1
460,leprosy,glutethimide,False,False,False,,-1
461,myeloma,glutethimide,False,False,False,,-1
462,neoplasm,glutethimide,False,False,False,,-1
463,osteoma,glutethimide,False,False,False,,-1
464,sarcoma,glutethimide,False,False,False,,-1
465,tumor,glutethimide,False,False,False,,-1
466,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
467,myane,glutethimide,False,False,False,,-1
468,myoduride,glutethimide,False,False,False,,-1
469,ethotoin,glutethimide,False,False,False,,-1
470,fosphenytoin,glutethimide,fosphenytoin,False,False,,-1
471,mephenytoin,glutethimide,False,False,False,,-1
472,pentytoin,glutethimide,False,False,False,,-1
473,phenytoin,glutethimide,phenytoin,False,False,,-1
474,sodium_valproate,glutethimide,False,False,False,,-1
475,amytriptyline,glutethimide,amitriptyline,False,False,,-1
476,endep,glutethimide,amitriptyline,False,False,,-1
477,nortriptyline,glutethimide,nortriptyline,False,False,,-1
478,pamelor,glutethimide,nortriptyline,False,False,,-1
479,aventyl,glutethimide,nortriptyline,False,False,,-1
480,elavil,glutethimide,amitriptyline,False,False,,-1
481,tofranil,glutethimide,imipramine,False,False,,-1
482,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
483,prolixin,glutethimide,fluphenazine,False,False,,-1
484,zuclopenthixol,glutethimide,zuclopenthixol,False,False,,-1
485,trilafon,glutethimide,perphenazine,False,False,,-1
486,thorazine,glutethimide,chlorpromazine,False,False,,-1
487,diphenhydramine,glutethimide,diphenhydramine,False,False,,-1
488,benadryl,glutethimide,False,False,False,,-1
489,eutene,glutethimide,False,False,False,,-1
490,euthen,glutethimide,False,False,False,,-1
491,euthenate,glutethimide,False,False,False,,-1
492,euthene,glutethimide,False,False,False,,-1
493,euthenic,glutethimide,False,False,False,,-1
494,euthenin,glutethimide,False,False,False,,-1
495,euthenol,glutethimide,False,False,False,,-1
496,leurothyl,glutethimide,False,False,False,,-1
497,methyprylon,glutethimide,methyprylon,False,False,,-1
498,myprodol,glutethimide,ibuprofen,False,False,,-1
499,noctec,glutethimide,chloral_hydrate,False,False,,-1
500,prylethanol,glutethimide,False,False,False,,-1
501,somnite,glutethimide,False,False,False,,-1
502,valium,glutethimide,diazepam,False,False,,-1
503,xanax,glutethimide,alprazolam,False,False,,-1
504,ethchlorvynol,glutethimide,ethchlorvynol,False,False,,-1
505,endrin,glutethimide,norethisterone,False,False,,-1
506,mes,glutethimide,False,False,False,,-1
507,methyprylon,glutethimide,methyprylon,False,False,,-1
508,paraldehyde,glutethimide,paraldehyde,False,False,,-1
509,pentobarbital,glutethimide,pentobarbital,False,False,,-1
510,phencyclidine,glutethimide,phencyclidine,False,False,,-1
511,flumazenil,glutethimide,flumazenil,False,False,,-1
512,flurazepam,glutethimide,flurazepam,False,False,,-1
513,iprazochlor,glutethimide,False,False,False,,-1
514,midazolam,glutethimide,midazolam,False,False,,-1
515,triazolam,glutethimide,triazolam,False,False,,-1
516,eutonyl,glutethimide,False,False,False,,-1
517,myolastan,glutethimide,False,False,False,,-1
518,orap,glutethimide,pimozide,False,False,,-1
519,penthrolate,glutethimide,False,False,False,,-1
520,phenethylthiamethocarbamate,glutethimide,False,False,False,,-1
