,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
131,ketasol,ketamine,False,False,True, pill,9
132,cat_valium,ketamine,False,False,True,,9
133,special_k,ketamine,ketamine,False,True,,5
134,ketaset,ketamine,False,False,True,,1
135,ketavet,ketamine,ketamine,True,True,,2
136,ketofur,ketamine,False,False,False,,-1
137,ketam,ketamine,False,False,True, pill,6
138,ketamine_hydrochloride,ketamine,ketamine,True,True,,1
139,keta_linear,ketamine,False,False,True, pill,1
140,keta_hydrochloride,ketamine,False,False,True,,1
141,keta-mine,ketamine,False,False,True,,1
142,etamine,ketamine,ketamine,True,True, pill,1
143,ketalar,ketamine,ketamine,True,True,,1
144,ketam,ketamine,False,False,True, pill,6
145,ketaminum,ketamine,False,False,True,,2
146,catnip,ketamine,False,False,False,,-1
147,kitty_salt,ketamine,False,False,True, slang,4
148,powder,ketamine,False,False,False,,-1
149,ket,ketamine,False,False,True, pill,1
150,special_k,ketamine,ketamine,False,True,,5
151,dissociative,ketamine,False,False,True,,5
152,anesthetic,ketamine,procaine,False,True,,3
153,ketacon,ketamine,False,False,False,,-1
154,ketahex,ketamine,False,False,False,,-1
155,phencyclidine,ketamine,phencyclidine,False,False,,-1
156,nmbas,ketamine,False,False,False,,-1
157,nmn,ketamine,nicotinamide_mononucleotide,False,False,,-1
158,nme,ketamine,False,False,True, pill,10
159,nmmda,ketamine,False,False,True, drug,5
160,nmoa,ketamine,False,False,False,,-1
161,nmda,ketamine,ketamine,True,True, slang,2
162,nmtd,ketamine,False,False,False,,-1
163,super_k,ketamine,False,False,True, pill,6
164,k-hole,ketamine,False,False,True,,2
165,katamine,ketamine,ketamine,True,True,,1
166,keta,ketamine,esketamine,False,True,,6
167,k-hole,ketamine,False,False,True,,2
168,esketamine,ketamine,esketamine,False,True,,2
169,nimetazepam,ketamine,False,False,True,,6
170,eticyclidine,ketamine,rolicyclidine,False,True,,1
171,cyclohexamine,ketamine,cyclohexanone,False,False,,-1
172,tiletamine,ketamine,esketamine,False,True, pill,5
173,amytal,ketamine,amobarbital,False,False,,-1
174,ketalar,ketamine,ketamine,True,True,,1
175,catmint,ketamine,diethylcarbamazine,False,False,,-1
176,keitamine,ketamine,False,False,True, pill,1
177,kitamine,ketamine,False,False,True,,1
178,ketamin,ketamine,ketamine,True,True,,1
179,katamine,ketamine,ketamine,True,True,,1
180,n-ethyl-nor-psilocin,ketamine,False,False,False,,-1
181,ketaset,ketamine,False,False,True,,1
182,ketamine_hydrochloride,ketamine,ketamine,True,True,,1
183,ketofluor,ketamine,False,False,False,,-1
184,keta-bzd,ketamine,False,False,True,,1
185,keta-pce,ketamine,False,False,True,,1
186,keta-ho,ketamine,False,False,True, pill,1
187,keta-coke,ketamine,False,False,True,,1
188,atropin,ketamine,atropine,False,False,,-1
189,dnmc,ketamine,False,False,False,,-1
190,etomidat,ketamine,False,False,True, pill,8
191,methoketamin,ketamine,False,False,False,,-1
192,ketaminol,ketamine,False,False,True, pill,1
193,nm2-ai,ketamine,False,False,False,,-1
194,nmono,ketamine,False,False,False,,-1
195,n-mono,ketamine,False,False,False,,-1
196,keta,ketamine,esketamine,False,True,,6
197,keta-m,ketamine,False,False,True, pill,1
198,keta-mono,ketamine,False,False,True,,1
199,ketalar,ketamine,ketamine,True,True,,1
200,ketanome,ketamine,False,False,True,,1
201,ketmane,ketamine,False,False,True, pill,1
202,ketaminol,ketamine,False,False,True, pill,1
203,ketaset,ketamine,False,False,True,,1
204,ketaject,ketamine,False,False,True,,6
205,ketafusin,ketamine,False,False,False,,-1
206,ketavet,ketamine,ketamine,True,True,,2
207,ketazocine,ketamine,False,False,True,,2
208,ketofentanyl,ketamine,False,False,False,,-1
209,ketamine_hydrochloride,ketamine,ketamine,True,True,,1
210,ketaset,ketamine,False,False,True,,1
211,ketelone,ketamine,False,False,False,,-1
212,special_k,ketamine,ketamine,False,True,,5
213,k,ketamine,False,False,True, pill,5
214,vitamin_k,ketamine,phylloquinone,False,True, slang,1
215,anaesthetic,ketamine,False,False,True,,10
216,esketamine,ketamine,esketamine,False,True,,2
217,ketanome,ketamine,False,False,True,,1
218,ketaset,ketamine,False,False,True,,1
219,ketavite,ketamine,False,False,False,,-1
220,ketofast,ketamine,False,False,False,,-1
221,keloform,ketamine,False,False,False,,-1
222,ketamin,ketamine,ketamine,True,True,,1
223,pecial_k,ketamine,False,False,True, pill,1
224,k,ketamine,False,False,True, pill,5
225,vitamin_k,ketamine,phylloquinone,False,True, slang,1
226,ketaject,ketamine,False,False,True,,6
227,ketaset,ketamine,False,False,True,,1
228,ket,ketamine,False,False,True, pill,1
229,special_k,ketamine,ketamine,False,True,,5
230,ketaset,ketamine,False,False,True,,1
231,keta,ketamine,esketamine,False,True,,6
232,special_k,ketamine,ketamine,False,True,,5
233,ketaset,ketamine,False,False,True,,1
234,keta,ketamine,esketamine,False,True,,6
235,special_k,ketamine,ketamine,False,True,,5
236,phencyclidine,ketamine,phencyclidine,False,False,,-1
237,pcp,ketamine,phencyclidine,False,False,,-1
238,changeup,ketamine,False,False,False,,-1
239,elephant_tranquilizer,ketamine,carfentanil,False,False,,-1
240,ketaject,ketamine,False,False,True,,6
241,ketaset,ketamine,False,False,True,,1
242,ketalar,ketamine,ketamine,True,True,,1
243,k-hole,ketamine,False,False,True,,2
244,dnmtt,ketamine,False,False,False,,-1
245,antiemetic,ketamine,False,False,False,,-1
246,keta,ketamine,esketamine,False,True,,6
247,keta-mine,ketamine,False,False,True,,1
248,k-mine,ketamine,False,False,True, pill,6
249,ketaset,ketamine,False,False,True,,1
250,keta,ketamine,esketamine,False,True,,6
251,ket,ketamine,False,False,True, pill,1
252,keta,ketamine,esketamine,False,True,,6
253,kat,ketamine,False,False,True, drug,9
254,ktemine,ketamine,False,False,True,,2
255,neucalyptol,ketamine,False,False,False,,-1
256,kalyptus,ketamine,False,False,False,,-1
257,katamine,ketamine,ketamine,True,True,,1
258,ketaamine,ketamine,False,False,True,,1
259,ketaquin,ketamine,False,False,False,,-1
260,ketaset,ketamine,False,False,True,,1
261,ketocaine,ketamine,False,False,True, pill,5
262,general_anaesthetic,ketamine,False,False,False,,-1
263,dissociative_anaesthetic,ketamine,False,False,True,,2
264,ketanest,ketamine,ketamine,True,True,,1
265,ketaset,ketamine,False,False,True,,1
266,katamine,ketamine,ketamine,True,True,,1
267,ketalar,ketamine,ketamine,True,True,,1
268,keta,ketamine,esketamine,False,True,,6
269,kat,ketamine,False,False,True, drug,9
270,keta,ketamine,esketamine,False,True,,6
271,keta-mine,ketamine,False,False,True,,1
272,katemine,ketamine,False,False,True,,3
273,katimine,ketamine,False,False,True,,4
274,ketamine,ketamine,ketamine,True,True,,1
275,ketanest,ketamine,ketamine,True,True,,1
276,ketaset,ketamine,False,False,True,,1
277,ketavet,ketamine,ketamine,True,True,,2
278,nme,ketamine,False,False,True, pill,10
279,nmh,ketamine,False,False,False,,-1
280,nmhs,ketamine,False,False,False,,-1
281,nmda,ketamine,ketamine,True,True, slang,2
282,keta,ketamine,esketamine,False,True,,6
283,kit,ketamine,False,False,True,,2
284,ketaset,ketamine,False,False,True,,1
285,vetalar,ketamine,False,False,True,,1
286,ketofur,ketamine,False,False,False,,-1
287,dissociative,ketamine,False,False,True,,5
288,disociative_anesthetic,ketamine,False,False,True,,4
289,kt,ketamine,False,False,True, drug,8
290,k,ketamine,False,False,True, pill,5
291,ketaject,ketamine,False,False,True,,6
292,keta,ketamine,esketamine,False,True,,6
293,kit,ketamine,False,False,True,,2
294,nme,ketamine,False,False,True, pill,10
295,nmj,ketamine,False,False,False,,-1
296,nmp,ketamine,methyl_pyrrolidone,False,False,,-1
297,q-ball,ketamine,False,False,False,,-1
298,ketaject,ketamine,False,False,True,,6
299,ketaset,ketamine,False,False,True,,1
300,noribblets,ketamine,False,False,False,,-1
301,qualudes,ketamine,methaqualone,False,False,,-1
302,tranks,ketamine,False,False,False,,-1
303,ketaset,ketamine,False,False,True,,1
304,ketapar,ketamine,False,False,False,,-1
305,ketafet,ketamine,False,False,False,,-1
306,ketalog,ketamine,False,False,False,,-1
307,ketafax,ketamine,False,False,False,,-1
308,ketacap,ketamine,False,False,True, drug,7
309,ketacot,ketamine,False,False,False,,-1
310,n-methyl-d-aspartate,ketamine,False,False,True, pill,5
311,ndmda,ketamine,False,False,False,,-1
312,n-mda,ketamine,False,False,True, pill,9
313,keta,ketamine,esketamine,False,True,,6
314,k-hole,ketamine,False,False,True,,2
315,ketaamyne,ketamine,False,False,False,,-1
316,ketaemine,ketamine,False,False,True,,1
317,ketaject,ketamine,False,False,True,,6
318,ketaset,ketamine,False,False,True,,1
319,esketamina,ketamine,False,False,True,,10
320,ketanina,ketamine,False,False,True, drug,1
321,ketymine,ketamine,False,False,False,,-1
322,katamine,ketamine,ketamine,True,True,,1
323,kitamiye,ketamine,False,False,False,,-1
324,kataime,ketamine,False,False,True, pill,1
325,ketaime,ketamine,False,False,True,,5
326,kotamine,ketamine,False,False,True, pill,1
327,ketaemin,ketamine,False,False,False,,-1
328,katamine,ketamine,ketamine,True,True,,1
329,ketaset,ketamine,False,False,True,,1
330,ketanest,ketamine,ketamine,True,True,,1
331,ketaject,ketamine,False,False,True,,6
332,ketmin,ketamine,hemin,False,True,,1
333,ketaset,ketamine,False,False,True,,1
334,clique,ketamine,False,False,False,,-1
335,dissociative_anesthetic,ketamine,esketamine,False,True,,3
336,special_k,ketamine,ketamine,False,True,,5
337,ketaset,ketamine,False,False,True,,1
338,ketanest,ketamine,ketamine,True,True,,1
339,ketofana,ketamine,False,False,False,,-1
340,k-hole,ketamine,False,False,True,,2
341,dissociative,ketamine,False,False,True,,5
342,ketaset,ketamine,False,False,True,,1
343,ketalar,ketamine,ketamine,True,True,,1
344,ketaject,ketamine,False,False,True,,6
345,ketmar,ketamine,False,False,False,,-1
346,ketam,ketamine,False,False,True, pill,6
347,cat_valium,ketamine,False,False,True,,9
348,special_k,ketamine,ketamine,False,True,,5
349,ketmin,ketamine,hemin,False,True,,1
350,keta,ketamine,esketamine,False,True,,6
351,k,ketamine,False,False,True, pill,5
352,keppy,ketamine,False,False,False,,-1
353,ketaset,ketamine,False,False,True,,1
354,ketanest,ketamine,ketamine,True,True,,1
355,special_k,ketamine,ketamine,False,True,,5
356,special_k,ketamine,ketamine,False,True,,5
357,kataminum,ketamine,False,False,False,,-1
358,keta,ketamine,esketamine,False,True,,6
359,ketan,ketamine,False,False,False,,-1
360,ketaamine,ketamine,False,False,True,,1
361,ketamine_hydrochloride,ketamine,ketamine,True,True,,1
362,quetamin,ketamine,False,False,True, pill,1
363,quetapel,ketamine,False,False,False,,-1
364,ketaject,ketamine,False,False,True,,6
365,ketaset,ketamine,False,False,True,,1
366,katomine,ketamine,False,False,True,,3
367,katimine,ketamine,False,False,True,,4
368,n-methyl-d-aspartate,ketamine,False,False,True, pill,5
369,k-hole,ketamine,False,False,True,,2
370,ketaject,ketamine,False,False,True,,6
371,vetalar,ketamine,False,False,True,,1
372,ktemine,ketamine,False,False,True,,2
373,special_k,ketamine,ketamine,False,True,,5
374,ktamn,ketamine,False,False,False,,-1
375,ktmne,ketamine,False,False,True, drug,4
376,esketamine,ketamine,esketamine,False,True,,2
377,ketofurane,ketamine,False,False,False,,-1
378,namenda,ketamine,memantine,False,False,,-1
379,ketaset,ketamine,False,False,True,,1
380,keta,ketamine,esketamine,False,True,,6
381,ketamine_hydrochloride,ketamine,ketamine,True,True,,1
382,ketofan,ketamine,False,False,False,,-1
383,ketalar,ketamine,ketamine,True,True,,1
384,veterinary_anesthetic,ketamine,False,False,True, drug,6
385,keta,ketamine,esketamine,False,True,,6
386,ket,ketamine,False,False,True, pill,1
387,k,ketamine,False,False,True, pill,5
388,special_k,ketamine,ketamine,False,True,,5
389,kelemstine,ketamine,False,False,False,,-1
390,kalime,ketamine,False,False,False,,-1
391,ketoflavine,ketamine,False,False,False,,-1
392,ketonicaine,ketamine,False,False,False,,-1
393,ketonylchloride,ketamine,False,False,False,,-1
394,ketorous_acid,ketamine,False,False,False,,-1
395,ketozoline,ketamine,False,False,False,,-1
396,ketaset,ketamine,False,False,True,,1
397,ketelar,ketamine,False,False,True,,1
398,keitaro,ketamine,False,False,False,,-1
399,ketasol,ketamine,False,False,True, pill,9
400,ketamina,ketamine,ketamine,True,True,,2
401,ketaject,ketamine,False,False,True,,6
402,ketalar,ketamine,ketamine,True,True,,1
403,ketanest,ketamine,ketamine,True,True,,1
404,ketaset,ketamine,False,False,True,,1
405,ketazocine,ketamine,False,False,True,,2
406,dissociative_anesthetic,ketamine,esketamine,False,True,,3
407,keta,ketamine,esketamine,False,True,,6
408,ketaquin,ketamine,False,False,False,,-1
409,quinolone,ketamine,False,False,False,,-1
410,quinolin,ketamine,False,False,False,,-1
411,quinuclidine,ketamine,False,False,False,,-1
412,quinine,ketamine,quinine,False,False,,-1
413,quinone,ketamine,quinine,False,False,,-1
414,ketaject,ketamine,False,False,True,,6
415,keta,ketamine,esketamine,False,True,,6
416,ketofarm,ketamine,False,False,False,,-1
417,ketonal,ketamine,False,False,True, slang,1
418,ketomax,ketamine,False,False,False,,-1
419,ketavet,ketamine,ketamine,True,True,,2
420,ketaset,ketamine,False,False,True,,1
421,ketalar,ketamine,ketamine,True,True,,1
422,ekat,ketamine,False,False,False,,-1
423,kla,ketamine,False,False,False,,-1
424,k-hole,ketamine,False,False,True,,2
425,kitkat,ketamine,False,False,True, drug,1
426,kitty,ketamine,False,False,True, drug,2
427,k-hole,ketamine,False,False,True,,2
428,keta,ketamine,esketamine,False,True,,6
429,keatana,ketamine,False,False,False,,-1
430,katimine,ketamine,False,False,True,,4
431,katimin,ketamine,False,False,True,,10
432,katinmine,ketamine,False,False,False,,-1
433,katinin,ketamine,False,False,False,,-1
434,kitamin,ketamine,False,False,True,,1
435,cantamin,ketamine,False,False,False,,-1
436,catamin,ketamine,False,False,True, pill,1
437,ket,ketamine,False,False,True, pill,1
438,special_k,ketamine,ketamine,False,True,,5
439,ketarol,ketamine,False,False,True,,1
440,keltamine,ketamine,False,False,False,,-1
441,ketofol,ketamine,False,False,False,,-1
442,ketalar,ketamine,ketamine,True,True,,1
443,et,ketamine,False,False,False,,-1
444,k,ketamine,False,False,True, pill,5
445,keta,ketamine,esketamine,False,True,,6
446,special_k,ketamine,ketamine,False,True,,5
447,keta,ketamine,esketamine,False,True,,6
448,kamin,ketamine,amikacin,False,False,,-1
449,katin,ketamine,False,False,False,,-1
450,kitamine,ketamine,False,False,True,,1
451,ketaject,ketamine,False,False,True,,6
452,ketaset,ketamine,False,False,True,,1
453,ketavet,ketamine,ketamine,True,True,,2
454,ketofane,ketamine,False,False,False,,-1
455,ketalar_sv,ketamine,False,True,True,,5
456,ketanome,ketamine,False,False,True,,1
457,ketanest_s,ketamine,False,True,True,,10
458,ketalar,ketamine,ketamine,True,True,,1
459,keta,ketamine,esketamine,False,True,,6
460,ketaset,ketamine,False,False,True,,1
461,ketofane,ketamine,False,False,False,,-1
462,ketolar,ketamine,False,False,True,,6
463,ketobemidone,ketamine,ketobemidone,False,True,,1
464,ketazocine,ketamine,False,False,True,,2
465,ketocyclazocine,ketamine,False,False,True,,2
466,phencyclidine,ketamine,phencyclidine,False,False,,-1
467,angel_dust,ketamine,False,False,False,,-1
468,love_drug,ketamine,False,False,False,,-1
469,special_k,ketamine,ketamine,False,True,,5
470,keta,ketamine,esketamine,False,True,,6
471,ket,ketamine,False,False,True, pill,1
472,nmda,ketamine,ketamine,True,True, slang,2
473,nme,ketamine,False,False,True, pill,10
474,nmp,ketamine,methyl_pyrrolidone,False,False,,-1
475,nmt,ketamine,False,False,False,,-1
476,noctamid,ketamine,False,False,False,,-1
477,npd,ketamine,dexamethasone,False,False,,-1
478,npma,ketamine,False,False,False,,-1
479,npma-p,ketamine,False,False,False,,-1
480,npn,ketamine,False,False,False,,-1
481,nrmt,ketamine,False,False,False,,-1
482,nrp104,ketamine,lisdexamfetamine,False,False,,-1
483,nsda,ketamine,False,False,False,,-1
484,ntp,ketamine,False,False,False,,-1
485,aculoctel,ketamine,False,False,False,,-1
486,cetamina,ketamine,False,False,True,,3
487,flupirtine,ketamine,flupirtine,False,False,,-1
488,lofentanil,ketamine,lofentanil,False,False,,-1
489,memantine,ketamine,memantine,False,False,,-1
490,modafinil,ketamine,modafinil,False,True,,8
491,ocinaplon,ketamine,False,False,False,,-1
492,peramivir,ketamine,peramivir,False,False,,-1
493,prucalopride,ketamine,prucalopride,False,False,,-1
494,quinuclidone,ketamine,False,False,False,,-1
495,reboxetine,ketamine,reboxetine,False,False,,-1
496,remifentanil,ketamine,remifentanil,False,False,,-1
497,selegiline,ketamine,selegiline,False,True,,9
498,sertraline,ketamine,sertraline,False,False,,-1
499,suvorexant,ketamine,suvorexant,False,False,,-1
500,tianeptine,ketamine,tianeptine,False,False,,-1
501,ziprasidone,ketamine,ziprasidone,False,False,,-1
502,ketamina,ketamine,ketamine,True,True,,2
503,kétamine,ketamine,False,False,True,,1
504,ketalar,ketamine,ketamine,True,True,,1
505,ketaset,ketamine,False,False,True,,1
506,keta-mine,ketamine,False,False,True,,1
507,diprovan,ketamine,propofol,False,False,,-1
508,anesket,ketamine,ketamine,False,True,,1
509,ketaset,ketamine,False,False,True,,1
510,ketaject,ketamine,False,False,True,,6
511,ketofol,ketamine,False,False,False,,-1
512,pcp,ketamine,phencyclidine,False,False,,-1
513,angel_dust,ketamine,False,False,False,,-1
514,rocket_fuel,ketamine,False,False,False,,-1
515,anakinra,ketamine,anakinra,False,False,,-1
516,mirtazapine,ketamine,mirtazapine,False,False,,-1
517,iloperidone,ketamine,iloperidone,False,False,,-1
518,loxapine,ketamine,loxapine,False,False,,-1
519,olanzapine,ketamine,olanzapine,False,False,,-1
520,quetiapine,ketamine,quetiapine,False,False,,-1
521,ziprasidone,ketamine,ziprasidone,False,False,,-1
522,ketalar,ketamine,ketamine,True,True,,1
523,special_k,ketamine,ketamine,False,True,,5
524,cat_valium,ketamine,False,False,True,,9
525,jet,ketamine,False,False,False,,-1
526,uperficial_anesthesia,ketamine,False,False,False,,-1
527,dissociative_anesthetic,ketamine,esketamine,False,True,,3
528,anesthetic,ketamine,procaine,False,True,,3
529,ketofol,ketamine,False,False,False,,-1
530,kemadrin,ketamine,False,False,False,,-1
531,ketoles,ketamine,False,False,False,,-1
532,ketamine_hydrochloride,ketamine,ketamine,True,True,,1
533,ketazocine,ketamine,False,False,True,,2
534,benzodiazepine,ketamine,benzodiazepine,False,False,,-1
535,ketaset,ketamine,False,False,True,,1
536,ketanest,ketamine,ketamine,True,True,,1
537,ketaloc,ketamine,False,False,False,,-1
538,ketaject,ketamine,False,False,True,,6
539,ketamin,ketamine,ketamine,True,True,,1
540,ketofane,ketamine,False,False,False,,-1
541,ketalar,ketamine,ketamine,True,True,,1
542,specials_k,ketamine,False,False,True,,6
543,ketaquin,ketamine,False,False,False,,-1
544,quetamine,ketamine,False,False,True, pill,5
545,quetamino,ketamine,False,False,False,,-1
546,quetazin,ketamine,False,False,False,,-1
547,quetiapin,ketamine,quetiapine,False,False,,-1
548,quetiapina,ketamine,False,False,False,,-1
549,ketadome,ketamine,False,False,False,,-1
550,special_k,ketamine,ketamine,False,True,,5
551,emantine,ketamine,False,False,False,,-1
552,ketaject,ketamine,False,False,True,,6
553,ketofol,ketamine,False,False,False,,-1
554,kemadrin,ketamine,False,False,False,,-1
555,ketazine,ketamine,False,False,True, pill,5
556,vetalog,ketamine,triamcinolone,False,False,,-1
557,ketaset,ketamine,False,False,True,,1
558,ketanest,ketamine,ketamine,True,True,,1
559,keta,ketamine,esketamine,False,True,,6
560,k-hole,ketamine,False,False,True,,2
561,ketaset,ketamine,False,False,True,,1
562,ketaject,ketamine,False,False,True,,6
563,anesket,ketamine,ketamine,False,True,,1
564,ketofane,ketamine,False,False,False,,-1
565,pcp,ketamine,phencyclidine,False,False,,-1
566,ketamine_hydrochloride,ketamine,ketamine,True,True,,1
567,dissociative_anesthetic,ketamine,esketamine,False,True,,3
568,pecial_k_,ketamine,False,False,True, pill,1
569,cat_valium,ketamine,False,False,True,,9
570,horse_tranquilizer,ketamine,False,False,True,,2
571,katamine,ketamine,ketamine,True,True,,1
572,ketaime,ketamine,False,False,True,,5
573,kitamine,ketamine,False,False,True,,1
574,kitamine,ketamine,False,False,True,,1
575,catamina,ketamine,False,False,False,,-1
576,ketanest,ketamine,ketamine,True,True,,1
577,ketaset,ketamine,False,False,True,,1
578,ketaset,ketamine,False,False,True,,1
579,ketaject,ketamine,False,False,True,,6
580,recreational_dissociative,ketamine,False,False,True,,1
581,special_k,ketamine,ketamine,False,True,,5
582,ketaarm,ketamine,False,False,False,,-1
583,atomin,ketamine,False,False,False,,-1
584,ketavert,ketamine,False,False,False,,-1
585,keetageld,ketamine,False,False,False,,-1
586,ketaan,ketamine,False,False,False,,-1
587,ketaanspuit,ketamine,False,False,False,,-1
588,ketaat,ketamine,False,False,True, drug,6
589,dissociatives,ketamine,esketamine,False,True, pill,5
590,special_k,ketamine,ketamine,False,True,,5
591,ketamina,ketamine,ketamine,True,True,,2
592,keta,ketamine,esketamine,False,True,,6
593,keta-mine,ketamine,False,False,True,,1
594,k-mine,ketamine,False,False,True, pill,6
595,katamine,ketamine,ketamine,True,True,,1
596,katamina,ketamine,False,False,True, pill,1
597,amina,ketamine,False,False,False,,-1
598,ketaset,ketamine,False,False,True,,1
599,ketaject,ketamine,False,False,True,,6
600,ketofen,ketamine,False,False,False,,-1
601,ketalar,ketamine,ketamine,True,True,,1
602,ketaject,ketamine,False,False,True,,6
