,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
85,sibutramine,fenfluramine,sibutramine,False,False,,-1
86,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
87,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
88,redux,fenfluramine,dexfenfluramine,False,False,,-1
89,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
90,lorcaserin,fenfluramine,lorcaserin,False,False,,-1
91,flurbiprofen,fenfluramine,flurbiprofen,False,False,,-1
92,fenfludene,fenfluramine,False,False,False,,-1
93,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
94,fenfluarine,fenfluramine,False,False,False,,-1
95,heptaminol,fenfluramine,False,False,False,,-1
96,phenethylamine,fenfluramine,phenethylamine,False,False,,-1
97,tryptamine,fenfluramine,False,False,False,,-1
98,adhydroxyfluramine,fenfluramine,False,False,False,,-1
99,d-norfenfluramine,fenfluramine,False,False,False,,-1
100,eflornithine,fenfluramine,eflornithine,False,False,,-1
101,flucitol,fenfluramine,False,False,False,,-1
102,fluoxetine,fenfluramine,fluoxetine,False,False,,-1
103,prozac,fenfluramine,fluoxetine,False,False,,-1
104,lus_redux,fenfluramine,False,False,False,,-1
105,fenfluoramine,fenfluramine,False,False,False,,-1
106,fen-phen,fenfluramine,False,False,True,,1
107,pph,fenfluramine,False,False,False,,-1
108,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
109,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
110,redux,fenfluramine,dexfenfluramine,False,False,,-1
111,fenfluorex,fenfluramine,False,False,False,,-1
112,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
113,adifax,fenfluramine,False,False,False,,-1
114,redux,fenfluramine,dexfenfluramine,False,False,,-1
115,elimite,fenfluramine,False,False,False,,-1
116,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
117,redux,fenfluramine,dexfenfluramine,False,False,,-1
118,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
119,redux,fenfluramine,dexfenfluramine,False,False,,-1
120,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
121,phenfluramine,fenfluramine,False,False,True,,1
122,adifax,fenfluramine,False,False,False,,-1
123,redux,fenfluramine,dexfenfluramine,False,False,,-1
124,adipex-p,fenfluramine,False,False,False,,-1
125,redux,fenfluramine,dexfenfluramine,False,False,,-1
126,dex_fen,fenfluramine,False,False,False,,-1
127,pro-_fast,fenfluramine,False,False,False,,-1
128,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
129,vitamin_b3,fenfluramine,niacin,False,False,,-1
130,niacin,fenfluramine,niacin,False,False,,-1
131,fluoxetine,fenfluramine,fluoxetine,False,False,,-1
132,sertraline,fenfluramine,sertraline,False,False,,-1
133,fluvoxamine,fenfluramine,fluvoxamine,False,False,,-1
134,paroxetine,fenfluramine,paroxetine,False,False,,-1
135,citalopram,fenfluramine,citalopram,False,False,,-1
136,escitalopram,fenfluramine,escitalopram,False,False,,-1
137,tramadol,fenfluramine,tramadol,False,False,,-1
138,adifax,fenfluramine,False,False,False,,-1
139,diethylproprion,fenfluramine,False,False,False,,-1
140,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
141,phentermine,fenfluramine,phentermine,False,False,,-1
142,sibutramine,fenfluramine,sibutramine,False,False,,-1
143,bupropion,fenfluramine,bupropion,False,False,,-1
144,topiramate,fenfluramine,topiramate,False,False,,-1
145,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
146,redux,fenfluramine,dexfenfluramine,False,False,,-1
147,diethylamphetamine,fenfluramine,False,False,False,,-1
148,5-htp,fenfluramine,False,False,False,,-1
149,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
150,redux,fenfluramine,dexfenfluramine,False,False,,-1
151,redux,fenfluramine,dexfenfluramine,False,False,,-1
152,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
153,fenphen,fenfluramine,False,False,True,,1
154,phenfluramine,fenfluramine,False,False,True,,1
155,phentolamine,fenfluramine,phentolamine,False,False,,-1
156,fluoxetine,fenfluramine,fluoxetine,False,False,,-1
157,paroxetine,fenfluramine,paroxetine,False,False,,-1
158,sertraline,fenfluramine,sertraline,False,False,,-1
159,fluvoxamine,fenfluramine,fluvoxamine,False,False,,-1
160,redux,fenfluramine,dexfenfluramine,False,False,,-1
161,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
162,didrex,fenfluramine,benzphetamine,False,False,,-1
163,adipex,fenfluramine,phentermine,False,False,,-1
164,anorectics,fenfluramine,False,False,False,,-1
165,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
166,redux,fenfluramine,dexfenfluramine,False,False,,-1
167,prysma,fenfluramine,False,False,False,,-1
168,ssris,fenfluramine,False,False,False,,-1
169,fenfluaramine,fenfluramine,False,False,True,,1
170,fenoterol,fenfluramine,fenoterol,False,False,,-1
171,fenperidol,fenfluramine,False,False,False,,-1
172,fluoxetine,fenfluramine,fluoxetine,False,False,,-1
173,sertraline,fenfluramine,sertraline,False,False,,-1
174,paroxetine,fenfluramine,paroxetine,False,False,,-1
175,fluvoxamine,fenfluramine,fluvoxamine,False,False,,-1
176,citalopram,fenfluramine,citalopram,False,False,,-1
177,escitalopram,fenfluramine,escitalopram,False,False,,-1
178,bupropion,fenfluramine,bupropion,False,False,,-1
179,naltrexone,fenfluramine,naltrexone,False,False,,-1
180,topiramate,fenfluramine,topiramate,False,False,,-1
181,zonisamide,fenfluramine,zonisamide,False,False,,-1
182,phentermine,fenfluramine,phentermine,False,False,,-1
183,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
184,phenfluramine,fenfluramine,False,False,True,,1
185,generic_fenfluramine,fenfluramine,False,True,True,,3
186,trade_name_phentremine,fenfluramine,False,False,False,,-1
187,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
188,adifax,fenfluramine,False,False,False,,-1
189,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
190,fenfluorex,fenfluramine,False,False,False,,-1
191,fluoxetine,fenfluramine,fluoxetine,False,False,,-1
192,fluvoxamine,fenfluramine,fluvoxamine,False,False,,-1
193,lorcaserin,fenfluramine,lorcaserin,False,False,,-1
194,phentermine,fenfluramine,phentermine,False,False,,-1
195,sibutramine,fenfluramine,sibutramine,False,False,,-1
196,topiramate,fenfluramine,topiramate,False,False,,-1
197,fleetsuramine,fenfluramine,False,False,False,,-1
198,flufenorex,fenfluramine,False,False,False,,-1
199,dexenfluramine,fenfluramine,False,False,True,,1
200,norfenfluramine,fenfluramine,dexfenfluramine,False,True,,4
201,reductil,fenfluramine,sibutramine,False,False,,-1
202,sibutramine,fenfluramine,sibutramine,False,False,,-1
203,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
204,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
205,phentermine,fenfluramine,phentermine,False,False,,-1
206,benzphetamine,fenfluramine,benzphetamine,False,False,,-1
207,|mazindol,fenfluramine,False,False,False,,-1
208,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
209,adifax,fenfluramine,False,False,False,,-1
210,fenfluorex,fenfluramine,False,False,False,,-1
211,fluoxetine,fenfluramine,fluoxetine,False,False,,-1
212,fluvoxamine,fenfluramine,fluvoxamine,False,False,,-1
213,sertraline,fenfluramine,sertraline,False,False,,-1
214,paroxetine,fenfluramine,paroxetine,False,False,,-1
215,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
216,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
217,fen-phen,fenfluramine,False,False,True,,1
218,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
219,redux,fenfluramine,dexfenfluramine,False,False,,-1
220,fluexetine,fenfluramine,False,False,False,,-1
221,fluoxetine,fenfluramine,fluoxetine,False,False,,-1
222,adipex-p,fenfluramine,False,False,False,,-1
223,obestat,fenfluramine,False,False,False,,-1
224,phentrol,fenfluramine,False,False,False,,-1
225,appetite_suppressant,fenfluramine,False,False,True, pill,6
226,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
227,redux,fenfluramine,dexfenfluramine,False,False,,-1
228,flucinorex,fenfluramine,False,False,False,,-1
229,redux,fenfluramine,dexfenfluramine,False,False,,-1
230,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
231,redux,fenfluramine,dexfenfluramine,False,False,,-1
232,fendfluramine,fenfluramine,False,False,False,,-1
233,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
234,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
235,benzphetamine,fenfluramine,benzphetamine,False,False,,-1
236,phenmetrazine,fenfluramine,phenmetrazine,False,False,,-1
237,mazindol,fenfluramine,mazindol,False,False,,-1
238,pemoline,fenfluramine,pemoline,False,False,,-1
239,redux,fenfluramine,dexfenfluramine,False,False,,-1
240,norfenfluramine,fenfluramine,dexfenfluramine,False,True,,4
241,phenfluiramine,fenfluramine,False,False,False,,-1
242,flenfluiramine,fenfluramine,False,False,False,,-1
243,fenfluirmaine,fenfluramine,False,False,False,,-1
244,florfenalamine,fenfluramine,False,False,False,,-1
245,adapin,fenfluramine,False,False,False,,-1
246,isocarboxazid,fenfluramine,isocarboxazid,False,False,,-1
247,tranylcypromine,fenfluramine,tranylcypromine,False,False,,-1
248,phenelzine,fenfluramine,phenelzine,False,False,,-1
249,selegiline,fenfluramine,selegiline,False,False,,-1
250,rasagiline,fenfluramine,rasagiline,False,False,,-1
251,azilect,fenfluramine,rasagiline,False,False,,-1
252,phentermine,fenfluramine,phentermine,False,False,,-1
253,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
254,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
255,mazindol,fenfluramine,mazindol,False,False,,-1
256,sibutramine,fenfluramine,sibutramine,False,False,,-1
257,redux,fenfluramine,dexfenfluramine,False,False,,-1
258,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
259,fenfluorex,fenfluramine,False,False,False,,-1
260,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
261,bupropion,fenfluramine,bupropion,False,False,,-1
262,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
263,phentermine,fenfluramine,phentermine,False,False,,-1
264,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
265,redux,fenfluramine,dexfenfluramine,False,False,,-1
266,fluphenazine,fenfluramine,fluphenazine,False,False,,-1
267,mephentermine,fenfluramine,mephentermine,False,False,,-1
268,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
269,redux,fenfluramine,dexfenfluramine,False,False,,-1
270,fen_fenfluramine,fenfluramine,False,True,True,,1
271,fluramax,fenfluramine,False,False,False,,-1
272,norfenfluramine,fenfluramine,dexfenfluramine,False,True,,4
273,desflu-fenfluramine,fenfluramine,False,False,True,,3
274,flu-fenfluramine,fenfluramine,False,False,True,,3
275,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
276,redux,fenfluramine,dexfenfluramine,False,False,,-1
277,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
278,adipex-p,fenfluramine,False,False,False,,-1
279,fastin,fenfluramine,phentermine,False,False,,-1
280,suprenza,fenfluramine,False,False,False,,-1
281,tenuate,fenfluramine,diethylpropion,False,False,,-1
282,zantryl,fenfluramine,False,False,False,,-1
283,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
284,hydroxyfenfluramine,fenfluramine,False,False,False,,-1
285,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
286,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
287,phentermine,fenfluramine,phentermine,False,False,,-1
288,bupropion,fenfluramine,bupropion,False,False,,-1
289,sibutramine,fenfluramine,sibutramine,False,False,,-1
290,orlistat,fenfluramine,orlistat,False,False,,-1
291,lorcaserin,fenfluramine,lorcaserin,False,False,,-1
292,adipex-p,fenfluramine,False,False,False,,-1
293,fastin,fenfluramine,phentermine,False,False,,-1
294,tenuate,fenfluramine,diethylpropion,False,False,,-1
295,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
296,bontril,fenfluramine,phendimetrazine,False,True,,7
297,didrex,fenfluramine,benzphetamine,False,False,,-1
298,meridia,fenfluramine,sibutramine,False,False,,-1
299,phentermine,fenfluramine,phentermine,False,False,,-1
300,ionamin,fenfluramine,False,False,True,,3
301,sanorex,fenfluramine,False,False,True,,6
302,suprenza,fenfluramine,False,False,False,,-1
303,tepanil,fenfluramine,False,False,True,,7
304,vivatic,fenfluramine,False,False,False,,-1
305,redux,fenfluramine,dexfenfluramine,False,False,,-1
306,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
307,fen-phen,fenfluramine,False,False,True,,1
308,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
309,redux,fenfluramine,dexfenfluramine,False,False,,-1
310,furfenfluramine,fenfluramine,False,False,False,,-1
311,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
312,phenfluramine,fenfluramine,False,False,True,,1
313,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
314,redux,fenfluramine,dexfenfluramine,False,False,,-1
315,flurophentermine,fenfluramine,False,False,False,,-1
316,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
317,lofenfluramine,fenfluramine,False,False,False,,-1
318,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
319,denfluramine,fenfluramine,False,False,False,,-1
320,norfenfluramine,fenfluramine,dexfenfluramine,False,True,,4
321,adipex-p,fenfluramine,False,False,False,,-1
322,fastin,fenfluramine,phentermine,False,False,,-1
323,oby-cap,fenfluramine,False,False,False,,-1
324,obestin-30,fenfluramine,False,False,False,,-1
325,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
326,phentercot,fenfluramine,False,False,False,,-1
327,saint_joseph,fenfluramine,False,False,False,,-1
328,fleroxetine,fenfluramine,False,False,False,,-1
329,fexofenadine,fenfluramine,fexofenadine,False,False,,-1
330,flerphenfluramine,fenfluramine,False,False,False,,-1
331,fenlafaxine,fenfluramine,False,False,False,,-1
332,flenfuramine,fenfluramine,False,False,True,,1
333,fenfuramine,fenfluramine,False,False,True,,1
334,fenfluaramine,fenfluramine,False,False,True,,1
335,redux,fenfluramine,dexfenfluramine,False,False,,-1
336,fen-phen,fenfluramine,False,False,True,,1
337,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
338,d-fenfluramine,fenfluramine,False,False,True,,3
339,adipex-p,fenfluramine,False,False,False,,-1
340,anorectics,fenfluramine,False,False,False,,-1
341,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
342,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
343,benzofenfluramine,fenfluramine,False,False,False,,-1
344,pfenfluramine,fenfluramine,False,False,False,,-1
345,fentfluramine,fenfluramine,False,False,False,,-1
346,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
347,redux,fenfluramine,dexfenfluramine,False,False,,-1
348,trimethoxyflurane,fenfluramine,False,False,False,,-1
349,anorectic,fenfluramine,False,False,False,,-1
350,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
351,pheteramine,fenfluramine,False,False,False,,-1
352,redux,fenfluramine,dexfenfluramine,False,False,,-1
353,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
354,fen-phen,fenfluramine,False,False,True,,1
355,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
356,redux,fenfluramine,dexfenfluramine,False,False,,-1
357,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
358,redux,fenfluramine,dexfenfluramine,False,False,,-1
359,adeproy,fenfluramine,False,False,False,,-1
360,reductil,fenfluramine,sibutramine,False,False,,-1
361,sibutramine,fenfluramine,sibutramine,False,False,,-1
362,meridia,fenfluramine,sibutramine,False,False,,-1
363,redux,fenfluramine,dexfenfluramine,False,False,,-1
364,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
365,ponderex,fenfluramine,False,False,False,,-1
366,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
367,fastin,fenfluramine,phentermine,False,False,,-1
368,ionamin,fenfluramine,False,False,True,,3
369,adipex-p,fenfluramine,False,False,False,,-1
370,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
371,benzphetamine,fenfluramine,benzphetamine,False,False,,-1
372,phentermine,fenfluramine,phentermine,False,False,,-1
373,zantryl,fenfluramine,False,False,False,,-1
374,sibutramine,fenfluramine,sibutramine,False,False,,-1
375,rimonabant,fenfluramine,rimonabant,False,False,,-1
376,meridia,fenfluramine,sibutramine,False,False,,-1
377,lorcaserin,fenfluramine,lorcaserin,False,False,,-1
378,phentermine/topiramate,fenfluramine,False,False,False,,-1
379,qsymia,fenfluramine,phentermine,False,False,,-1
380,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
381,phentermine,fenfluramine,phentermine,False,False,,-1
382,fenfluaramine,fenfluramine,False,False,True,,1
383,flenfuramine,fenfluramine,False,False,True,,1
384,flenfluraftine,fenfluramine,False,False,False,,-1
385,flenfurafen,fenfluramine,False,False,False,,-1
386,fenfluoramine,fenfluramine,False,False,False,,-1
387,flammafen,fenfluramine,False,False,False,,-1
388,furafen,fenfluramine,False,False,False,,-1
389,fl_methamphetamine,fenfluramine,False,False,False,,-1
390,furfenfluramine,fenfluramine,False,False,False,,-1
391,phenfluramine,fenfluramine,False,False,True,,1
392,adinazolam,fenfluramine,adinazolam,False,False,,-1
393,fenproporex,fenfluramine,False,False,False,,-1
394,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
395,mefenorex,fenfluramine,False,False,False,,-1
396,fentermine,fenfluramine,False,False,False,,-1
397,fen-phen,fenfluramine,False,False,True,,1
398,fluoxetine,fenfluramine,fluoxetine,False,False,,-1
399,sertraline,fenfluramine,sertraline,False,False,,-1
400,paroxetine,fenfluramine,paroxetine,False,False,,-1
401,citalopram,fenfluramine,citalopram,False,False,,-1
402,fluvoxamine,fenfluramine,fluvoxamine,False,False,,-1
403,desvenlafaxine,fenfluramine,desvenlafaxine,False,False,,-1
404,venlafaxine,fenfluramine,venlafaxine,False,False,,-1
405,escitalopram,fenfluramine,escitalopram,False,False,,-1
406,duloxetine,fenfluramine,duloxetine,False,False,,-1
407,adipex-p,fenfluramine,False,False,False,,-1
408,fastin,fenfluramine,phentermine,False,False,,-1
409,lomaira,fenfluramine,False,False,False,,-1
410,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
411,phentermine,fenfluramine,phentermine,False,False,,-1
412,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
413,bontril,fenfluramine,phendimetrazine,False,True,,7
414,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
415,bupropion,fenfluramine,bupropion,False,False,,-1
416,redux,fenfluramine,dexfenfluramine,False,False,,-1
417,flerpiramine,fenfluramine,False,False,False,,-1
418,perflenfluramine,fenfluramine,False,False,False,,-1
419,fenfluraextine,fenfluramine,False,False,False,,-1
420,fenfluraminol,fenfluramine,False,False,False,,-1
421,"fenflaura,_fenfluaramine",fenfluramine,False,False,False,,-1
422,adinopectin,fenfluramine,False,False,False,,-1
423,serotrope,fenfluramine,False,False,False,,-1
424,redux,fenfluramine,dexfenfluramine,False,False,,-1
425,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
426,fen-phen,fenfluramine,False,False,True,,1
427,redux,fenfluramine,dexfenfluramine,False,False,,-1
428,fen-phen,fenfluramine,False,False,True,,1
429,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
430,redux,fenfluramine,dexfenfluramine,False,False,,-1
431,flerfluramine,fenfluramine,False,False,False,,-1
432,pemoline,fenfluramine,pemoline,False,False,,-1
433,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
434,fen-phen,fenfluramine,False,False,True,,1
435,redux,fenfluramine,dexfenfluramine,False,False,,-1
436,fen-flu,fenfluramine,False,False,False,,-1
437,fen-fle,fenfluramine,False,False,True,,1
438,flu-fen,fenfluramine,False,False,False,,-1
439,fle-fen,fenfluramine,False,False,True,,1
440,desiramine,fenfluramine,False,False,False,,-1
441,sanorex,fenfluramine,False,False,True,,6
442,mazanor,fenfluramine,False,False,True,,7
443,phentermine/fenfluramine,fenfluramine,False,False,True,,3
444,redux,fenfluramine,dexfenfluramine,False,False,,-1
445,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
446,fen-phen,fenfluramine,False,False,True,,1
447,fluoxetine_hydrochloride,fenfluramine,fluoxetine,False,False,,-1
448,serotonin_reuptake_inhibitor,fenfluramine,False,False,False,,-1
449,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
450,fenfluaramine,fenfluramine,False,False,True,,1
451,adipex-p,fenfluramine,False,False,False,,-1
452,phentremine,fenfluramine,False,False,False,,-1
453,obephen,fenfluramine,False,False,False,,-1
454,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
455,phentermine,fenfluramine,phentermine,False,False,,-1
456,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
457,redux,fenfluramine,dexfenfluramine,False,False,,-1
458,pemoline,fenfluramine,pemoline,False,False,,-1
459,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
460,phentermine,fenfluramine,phentermine,False,False,,-1
461,sibutramine,fenfluramine,sibutramine,False,False,,-1
462,mazindol,fenfluramine,mazindol,False,False,,-1
463,rimonabant,fenfluramine,rimonabant,False,False,,-1
464,orlistat,fenfluramine,orlistat,False,False,,-1
465,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
466,redux,fenfluramine,dexfenfluramine,False,False,,-1
467,dexfenfluramine,fenfluramine,dexfenfluramine,False,True,,1
468,l-triorthocresyl_phosphate,fenfluramine,False,False,False,,-1
469,fenfluoromethane,fenfluramine,False,False,False,,-1
470,fenfluoromethyl,fenfluramine,False,False,False,,-1
471,fluoxetine,fenfluramine,fluoxetine,False,False,,-1
472,redux,fenfluramine,dexfenfluramine,False,False,,-1
473,dexfenfluaramine,fenfluramine,False,False,False,,-1
474,diethylproprion,fenfluramine,False,False,False,,-1
475,benzphetamine,fenfluramine,benzphetamine,False,False,,-1
476,diethylpropion,fenfluramine,diethylpropion,False,False,,-1
477,phendimetrazine,fenfluramine,phendimetrazine,False,False,,-1
478,phentermine,fenfluramine,phentermine,False,False,,-1
479,sibutramine,fenfluramine,sibutramine,False,False,,-1
480,amphetamine,fenfluramine,amphetamine,False,False,,-1
481,methamphetamine,fenfluramine,methamphetamine,False,False,,-1
482,flenfuramine,fenfluramine,False,False,True,,1
483,alpha-methylphenethylamine,fenfluramine,False,False,False,,-1
484,beta-phenyl-n-ethylamine,fenfluramine,False,False,False,,-1
485,chlorphentermine,fenfluramine,chlorphentermine,False,False,,-1
